generation_id,status,character_name,character_slug,character_status,character_tier,shot_label,shot_kind,checkpoint,loras,seed,steps,cfg,sampler,scheduler,clip_skip,resolution,prompt,negative_prompt,notes,source_id
b58150ca-85c6-4282-8a52-2e5d0c8ad3fe,queued,Imani Adebayo,imani_adebayo,core,Core A,shot_01_front_studio_portrait,anchor_safe,ultimateHentaiAnimeRXTRexAnime_rxV1.safetensors,"[{""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.34, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.41, ""category"": ""eyes""}]",32130101,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Imani Adebayo, striking black beauty, deep brown skin, soft natural curls, dark eyes, polished cheekbones, statuesque editorial presence, strong cheekbones, rich skin rendering, luxe presence, grounded confidence, wardrobe anchors: body-skimming knits, luxe athleisure, deep jewel-tone satin, scene tags: nightlife, gallery, lounge, clean front portrait, direct eye contact, simple backdrop separation, signature hair and facial structure fully visible, polished editorial still, Favor rich skin rendering, clean lighting contrast, and poised social magnetism., anti-drift: no pale skin reinterpretation, no pin-straight hair as default, avoid girlish styling","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Imani Adebayo | shot_01_front_studio_portrait | canonical identity pack,hf_character_identity_pack_20260321_v1:imani_adebayo:shot_01_front_studio_portrait
46d9bf82-9231-4494-8508-dbe526f87612,queued,Camila Duarte,camila_duarte,core,Core A-,shot_20_evening_hero,hero,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130320,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Camila Duarte, brazilian glamour beauty, sun-kissed tan skin, long chestnut waves, warm hazel eyes, refined facial structure, elegant proportions, warm hair movement, resort polish, inviting smile, glamour-ready ease, wardrobe anchors: resort dresses, satin nightlife pieces, open-neck blouses, scene tags: resort, nightlife, artist_loft, evening hero still, strongest signature styling for the character, polished light contrast, thumbnail-friendly face readability, premium final-frame impact, Favor warm movement in hair, lifestyle glamour, and inviting social energy., anti-drift: no platinum or black bob redesign, avoid gothic palette as default, keep warmth and movement in hair","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Camila Duarte | shot_20_evening_hero | canonical identity pack,hf_character_identity_pack_20260321_v1:camila_duarte:shot_20_evening_hero
ab972112-b2c2-43b1-8438-f9c4b4abb17f,queued,Nia Laurent,nia_laurent,core,Core A-,shot_01_front_studio_portrait,anchor_safe,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130401,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Nia Laurent, afro-french editorial beauty, rich dark skin, natural textured curls, striking almond eyes, polished cheekbones, slim toned figure, sport-luxury silhouettes, polished posture, high-fashion nightlife energy, wardrobe anchors: luxury sport pieces, metallic nightlife accents, tailored outerwear, scene tags: motorsport, winter_avenue, red_carpet, clean front portrait, direct eye contact, simple backdrop separation, signature hair and facial structure fully visible, polished editorial still, Favor sporty-luxury silhouettes, polished posture, and city-night energy., anti-drift: avoid pastel or cute styling, keep hair texture visible, keep posture upright and polished","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Nia Laurent | shot_01_front_studio_portrait | canonical identity pack,hf_character_identity_pack_20260321_v1:nia_laurent:shot_01_front_studio_portrait
86a9b072-6b4d-498d-821e-7510c3bd3ac9,queued,Nia Laurent,nia_laurent,core,Core A-,shot_02_three_quarter_window,anchor_safe,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130402,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Nia Laurent, afro-french editorial beauty, rich dark skin, natural textured curls, striking almond eyes, polished cheekbones, slim toned figure, sport-luxury silhouettes, polished posture, high-fashion nightlife energy, wardrobe anchors: luxury sport pieces, metallic nightlife accents, tailored outerwear, scene tags: motorsport, winter_avenue, red_carpet, three-quarter portrait by a window, soft daylight, clean silhouette, face unobstructed, calm identity-first framing, Favor sporty-luxury silhouettes, polished posture, and city-night energy., anti-drift: avoid pastel or cute styling, keep hair texture visible, keep posture upright and polished","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Nia Laurent | shot_02_three_quarter_window | canonical identity pack,hf_character_identity_pack_20260321_v1:nia_laurent:shot_02_three_quarter_window
bd271076-9e63-4f85-af9d-1827d4666234,queued,Nia Laurent,nia_laurent,core,Core A-,shot_03_full_body_standing,anchor_safe,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130403,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Nia Laurent, afro-french editorial beauty, rich dark skin, natural textured curls, striking almond eyes, polished cheekbones, slim toned figure, sport-luxury silhouettes, polished posture, high-fashion nightlife energy, wardrobe anchors: luxury sport pieces, metallic nightlife accents, tailored outerwear, scene tags: motorsport, winter_avenue, red_carpet, full-body standing shot, balanced posture, minimal environment clutter, wardrobe shape clearly readable, identity-preserving composition, Favor sporty-luxury silhouettes, polished posture, and city-night energy., anti-drift: avoid pastel or cute styling, keep hair texture visible, keep posture upright and polished","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Nia Laurent | shot_03_full_body_standing | canonical identity pack,hf_character_identity_pack_20260321_v1:nia_laurent:shot_03_full_body_standing
353a5906-870e-4c29-a0ce-53a5f0a54e63,queued,Nia Laurent,nia_laurent,core,Core A-,shot_04_seated_medium_portrait,anchor_safe,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130404,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Nia Laurent, afro-french editorial beauty, rich dark skin, natural textured curls, striking almond eyes, polished cheekbones, slim toned figure, sport-luxury silhouettes, polished posture, high-fashion nightlife energy, wardrobe anchors: luxury sport pieces, metallic nightlife accents, tailored outerwear, scene tags: motorsport, winter_avenue, red_carpet, medium seated portrait, one leg crossed or relaxed, clear facial readability, subtle lifestyle intimacy without heavy motion blur or distortion, Favor sporty-luxury silhouettes, polished posture, and city-night energy., anti-drift: avoid pastel or cute styling, keep hair texture visible, keep posture upright and polished","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Nia Laurent | shot_04_seated_medium_portrait | canonical identity pack,hf_character_identity_pack_20260321_v1:nia_laurent:shot_04_seated_medium_portrait
a8560c2e-8b13-4438-8494-442422f0cc08,queued,Nia Laurent,nia_laurent,core,Core A-,shot_05_corridor_walk,anchor_safe,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130405,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Nia Laurent, afro-french editorial beauty, rich dark skin, natural textured curls, striking almond eyes, polished cheekbones, slim toned figure, sport-luxury silhouettes, polished posture, high-fashion nightlife energy, wardrobe anchors: luxury sport pieces, metallic nightlife accents, tailored outerwear, scene tags: motorsport, winter_avenue, red_carpet, controlled corridor walk, refined body language, outfit lines clearly visible, cinematic perspective without hiding the face, Favor sporty-luxury silhouettes, polished posture, and city-night energy., anti-drift: avoid pastel or cute styling, keep hair texture visible, keep posture upright and polished","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Nia Laurent | shot_05_corridor_walk | canonical identity pack,hf_character_identity_pack_20260321_v1:nia_laurent:shot_05_corridor_walk
3bdcba08-5418-4c2e-8af7-06baa4204acf,queued,Nia Laurent,nia_laurent,core,Core A-,shot_06_balcony_anchor,anchor_safe,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130406,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Nia Laurent, afro-french editorial beauty, rich dark skin, natural textured curls, striking almond eyes, polished cheekbones, slim toned figure, sport-luxury silhouettes, polished posture, high-fashion nightlife energy, wardrobe anchors: luxury sport pieces, metallic nightlife accents, tailored outerwear, scene tags: motorsport, winter_avenue, red_carpet, balcony or terrace anchor shot, one hand on the rail, skyline or daylight depth, strong character silhouette and direct face readability, Favor sporty-luxury silhouettes, polished posture, and city-night energy., anti-drift: avoid pastel or cute styling, keep hair texture visible, keep posture upright and polished","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Nia Laurent | shot_06_balcony_anchor | canonical identity pack,hf_character_identity_pack_20260321_v1:nia_laurent:shot_06_balcony_anchor
287e4067-f187-4a2c-b56a-3b794aef0a8d,queued,Nia Laurent,nia_laurent,core,Core A-,shot_07_cafe_table,lifestyle,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130407,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Nia Laurent, afro-french editorial beauty, rich dark skin, natural textured curls, striking almond eyes, polished cheekbones, slim toned figure, sport-luxury silhouettes, polished posture, high-fashion nightlife energy, wardrobe anchors: luxury sport pieces, metallic nightlife accents, tailored outerwear, scene tags: motorsport, winter_avenue, red_carpet, weekday cafe table moment, drink and notebook or phone nearby, polished everyday charm, high-response lifestyle beauty, Favor sporty-luxury silhouettes, polished posture, and city-night energy., anti-drift: avoid pastel or cute styling, keep hair texture visible, keep posture upright and polished","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Nia Laurent | shot_07_cafe_table | canonical identity pack,hf_character_identity_pack_20260321_v1:nia_laurent:shot_07_cafe_table
e5b400e7-c206-4e31-9810-a68ac12c3da2,queued,Nia Laurent,nia_laurent,core,Core A-,shot_08_bookstore_browse,lifestyle,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130408,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Nia Laurent, afro-french editorial beauty, rich dark skin, natural textured curls, striking almond eyes, polished cheekbones, slim toned figure, sport-luxury silhouettes, polished posture, high-fashion nightlife energy, wardrobe anchors: luxury sport pieces, metallic nightlife accents, tailored outerwear, scene tags: motorsport, winter_avenue, red_carpet, bookstore or magazine-shelf browse, half-turn glance, casual refined styling, smart and attractive city-life energy, Favor sporty-luxury silhouettes, polished posture, and city-night energy., anti-drift: avoid pastel or cute styling, keep hair texture visible, keep posture upright and polished","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Nia Laurent | shot_08_bookstore_browse | canonical identity pack,hf_character_identity_pack_20260321_v1:nia_laurent:shot_08_bookstore_browse
96796459-c01f-4797-96a4-4ef5bc90dd30,queued,Nia Laurent,nia_laurent,core,Core A-,shot_09_flower_market,lifestyle,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130409,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Nia Laurent, afro-french editorial beauty, rich dark skin, natural textured curls, striking almond eyes, polished cheekbones, slim toned figure, sport-luxury silhouettes, polished posture, high-fashion nightlife energy, wardrobe anchors: luxury sport pieces, metallic nightlife accents, tailored outerwear, scene tags: motorsport, winter_avenue, red_carpet, flower market or weekend stall stroll, bouquet or tote in one arm, natural daylight, romantic but grounded lifestyle desirability, Favor sporty-luxury silhouettes, polished posture, and city-night energy., anti-drift: avoid pastel or cute styling, keep hair texture visible, keep posture upright and polished","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Nia Laurent | shot_09_flower_market | canonical identity pack,hf_character_identity_pack_20260321_v1:nia_laurent:shot_09_flower_market
4f83d688-c69f-4315-b43a-8ab8115e6135,queued,Nia Laurent,nia_laurent,core,Core A-,shot_10_home_desk,lifestyle,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130410,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Nia Laurent, afro-french editorial beauty, rich dark skin, natural textured curls, striking almond eyes, polished cheekbones, slim toned figure, sport-luxury silhouettes, polished posture, high-fashion nightlife energy, wardrobe anchors: luxury sport pieces, metallic nightlife accents, tailored outerwear, scene tags: motorsport, winter_avenue, red_carpet, home office or desk setup, seated with composed posture, polished domestic atmosphere, confident everyday sophistication, Favor sporty-luxury silhouettes, polished posture, and city-night energy., anti-drift: avoid pastel or cute styling, keep hair texture visible, keep posture upright and polished","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Nia Laurent | shot_10_home_desk | canonical identity pack,hf_character_identity_pack_20260321_v1:nia_laurent:shot_10_home_desk
4c4b719b-27fe-4768-8b13-620fdda3eab7,queued,Nia Laurent,nia_laurent,core,Core A-,shot_11_kitchen_morning,lifestyle,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130411,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Nia Laurent, afro-french editorial beauty, rich dark skin, natural textured curls, striking almond eyes, polished cheekbones, slim toned figure, sport-luxury silhouettes, polished posture, high-fashion nightlife energy, wardrobe anchors: luxury sport pieces, metallic nightlife accents, tailored outerwear, scene tags: motorsport, winter_avenue, red_carpet, morning kitchen moment, coffee or glass in hand, clean apartment lighting, quiet-luxury or polished daily routine mood, Favor sporty-luxury silhouettes, polished posture, and city-night energy., anti-drift: avoid pastel or cute styling, keep hair texture visible, keep posture upright and polished","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Nia Laurent | shot_11_kitchen_morning | canonical identity pack,hf_character_identity_pack_20260321_v1:nia_laurent:shot_11_kitchen_morning
2d41e65d-270d-45b1-9bec-2d9bcbd289e7,queued,Nia Laurent,nia_laurent,core,Core A-,shot_12_mirror_skincare,lifestyle,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130412,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Nia Laurent, afro-french editorial beauty, rich dark skin, natural textured curls, striking almond eyes, polished cheekbones, slim toned figure, sport-luxury silhouettes, polished posture, high-fashion nightlife energy, wardrobe anchors: luxury sport pieces, metallic nightlife accents, tailored outerwear, scene tags: motorsport, winter_avenue, red_carpet, mirror skincare or vanity routine, soft reflections, intimate but fully clothed, signature face and hair still clearly readable, Favor sporty-luxury silhouettes, polished posture, and city-night energy., anti-drift: avoid pastel or cute styling, keep hair texture visible, keep posture upright and polished","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Nia Laurent | shot_12_mirror_skincare | canonical identity pack,hf_character_identity_pack_20260321_v1:nia_laurent:shot_12_mirror_skincare
3c6fbb73-6620-4490-a1ef-93e30f05a7e5,queued,Nia Laurent,nia_laurent,core,Core A-,shot_13_gallery_evening,lifestyle,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130413,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Nia Laurent, afro-french editorial beauty, rich dark skin, natural textured curls, striking almond eyes, polished cheekbones, slim toned figure, sport-luxury silhouettes, polished posture, high-fashion nightlife energy, wardrobe anchors: luxury sport pieces, metallic nightlife accents, tailored outerwear, scene tags: motorsport, winter_avenue, red_carpet, gallery or exhibition evening, poised stance near a lit wall, premium cultural-social energy, elegant conversation-starting presence, Favor sporty-luxury silhouettes, polished posture, and city-night energy., anti-drift: avoid pastel or cute styling, keep hair texture visible, keep posture upright and polished","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Nia Laurent | shot_13_gallery_evening | canonical identity pack,hf_character_identity_pack_20260321_v1:nia_laurent:shot_13_gallery_evening
61650a17-cf6c-4d0f-a0a2-8874cef57588,queued,Nia Laurent,nia_laurent,core,Core A-,shot_14_lounge_corner,lifestyle,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130414,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Nia Laurent, afro-french editorial beauty, rich dark skin, natural textured curls, striking almond eyes, polished cheekbones, slim toned figure, sport-luxury silhouettes, polished posture, high-fashion nightlife energy, wardrobe anchors: luxury sport pieces, metallic nightlife accents, tailored outerwear, scene tags: motorsport, winter_avenue, red_carpet, late lounge corner, seated sideways on a sofa or booth edge, warm lamp light, tasteful after-dark allure with mature composure, Favor sporty-luxury silhouettes, polished posture, and city-night energy., anti-drift: avoid pastel or cute styling, keep hair texture visible, keep posture upright and polished","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Nia Laurent | shot_14_lounge_corner | canonical identity pack,hf_character_identity_pack_20260321_v1:nia_laurent:shot_14_lounge_corner
a72fd9f5-1352-47d0-96ab-9b81d76fad84,queued,Nia Laurent,nia_laurent,core,Core A-,shot_15_rooftop_afterwork,lifestyle,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130415,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Nia Laurent, afro-french editorial beauty, rich dark skin, natural textured curls, striking almond eyes, polished cheekbones, slim toned figure, sport-luxury silhouettes, polished posture, high-fashion nightlife energy, wardrobe anchors: luxury sport pieces, metallic nightlife accents, tailored outerwear, scene tags: motorsport, winter_avenue, red_carpet, after-work rooftop pause, skyline bokeh, one hand on glass or railing, urban confidence and social magnetism, Favor sporty-luxury silhouettes, polished posture, and city-night energy., anti-drift: avoid pastel or cute styling, keep hair texture visible, keep posture upright and polished","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Nia Laurent | shot_15_rooftop_afterwork | canonical identity pack,hf_character_identity_pack_20260321_v1:nia_laurent:shot_15_rooftop_afterwork
33671f58-bb61-4b8e-a6a2-0114a609819e,queued,Nia Laurent,nia_laurent,core,Core A-,shot_16_weekend_street,lifestyle,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130416,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Nia Laurent, afro-french editorial beauty, rich dark skin, natural textured curls, striking almond eyes, polished cheekbones, slim toned figure, sport-luxury silhouettes, polished posture, high-fashion nightlife energy, wardrobe anchors: luxury sport pieces, metallic nightlife accents, tailored outerwear, scene tags: motorsport, winter_avenue, red_carpet, weekend city street walk, tote or light outerwear, natural motion in hair and fabric, stylish public-facing lifestyle beauty, Favor sporty-luxury silhouettes, polished posture, and city-night energy., anti-drift: avoid pastel or cute styling, keep hair texture visible, keep posture upright and polished","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Nia Laurent | shot_16_weekend_street | canonical identity pack,hf_character_identity_pack_20260321_v1:nia_laurent:shot_16_weekend_street
3a587e1f-0233-4e52-98ae-f6e3f74c7791,queued,Nia Laurent,nia_laurent,core,Core A-,shot_17_doorway_departure,lifestyle,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130417,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Nia Laurent, afro-french editorial beauty, rich dark skin, natural textured curls, striking almond eyes, polished cheekbones, slim toned figure, sport-luxury silhouettes, polished posture, high-fashion nightlife energy, wardrobe anchors: luxury sport pieces, metallic nightlife accents, tailored outerwear, scene tags: motorsport, winter_avenue, red_carpet, apartment or hotel doorway departure, hand on bag or coat lapel, confident glance back, signature silhouette and attitude emphasized, Favor sporty-luxury silhouettes, polished posture, and city-night energy., anti-drift: avoid pastel or cute styling, keep hair texture visible, keep posture upright and polished","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Nia Laurent | shot_17_doorway_departure | canonical identity pack,hf_character_identity_pack_20260321_v1:nia_laurent:shot_17_doorway_departure
fa9e0d05-a4d7-44d1-a43f-2099f7ed28ec,queued,Nia Laurent,nia_laurent,core,Core A-,shot_18_soft_loungewear_window,lifestyle,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",32130418,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, fully clothed, tasteful adult allure, strong eye contact, luminous skin, Nia Laurent, afro-french editorial beauty, rich dark skin, natural textured curls, striking almond eyes, polished cheekbones, slim toned figure, sport-luxury silhouettes, polished posture, high-fashion nightlife energy, wardrobe anchors: luxury sport pieces, metallic nightlife accents, tailored outerwear, scene tags: motorsport, winter_avenue, red_carpet, soft knit or lounge set by a window, relaxed posture, warm natural light, platform-friendly desirability with strong identity lock, Favor sporty-luxury silhouettes, polished posture, and city-night energy., anti-drift: avoid pastel or cute styling, keep hair texture visible, keep posture upright and polished","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_character_identity_pack_20260321_v1 | Nia Laurent | shot_18_soft_loungewear_window | canonical identity pack,hf_character_identity_pack_20260321_v1:nia_laurent:shot_18_soft_loungewear_window
